drug1_id,drug2_id,label
DB00605,DB00245,1
DB09260,DB00568,1
DB00833,DB13136,1
DB00477,DB01656,1
DB15861,DB09209,1
DB00898,DB01189,1
DB12576,DB01231,1
DB09104,DB00376,1
DB00295,DB06470,1
DB00393,DB13446,1
DB01015,DB06737,1
DB00402,DB01352,1
DB00321,DB01011,1
DB01359,DB09217,1
DB09030,DB06772,1
DB09125,DB08824,1
DB00860,DB00445,1
DB09295,DB08496,1
DB00457,DB00875,1
DB09409,DB06712,1
DB06774,DB00388,1
DB14646,DB00961,1
DB04832,DB00986,1
DB00788,DB01259,1
DB13592,DB06273,1
DB12086,DB01171,1
DB00599,DB13850,1
DB00908,DB06697,1
DB12455,DB15328,1
DB09342,DB15657,1
DB05892,DB11914,1
DB12465,DB08439,1
DB01133,DB12399,1
DB12615,DB01017,1
DB00904,DB13691,1
DB01410,DB13648,1
DB12576,DB13454,1
DB04572,DB01024,1
DB09076,DB06589,1
DB00586,DB00181,1
DB09033,DB15118,1
DB08938,DB08970,1
DB06814,DB13720,1
DB11915,DB14011,1
DB13605,DB00589,1
DB00795,DB01306,1
DB01244,DB04818,1
DB00907,DB01424,1
DB01053,DB00661,1
DB00308,DB13217,1
DB12942,DB11315,1
DB04903,DB13352,1
DB08496,DB08895,1
DB00073,DB12396,1
DB12530,DB14580,1
DB09103,DB09050,1
DB01624,DB01339,1
DB01200,DB13666,1
DB06212,DB09026,1
DB13784,DB00653,1
DB12554,DB11278,1
DB06554,DB06731,1
DB00994,DB00535,1
DB04573,DB12797,1
DB09212,DB11487,1
DB01142,DB01173,1
DB15821,DB00468,1
DB15614,DB15821,1
DB06271,DB00722,1
DB00642,DB00281,1
DB09307,DB13082,1
DB01066,DB14529,1
DB00670,DB06706,1
DB04920,DB12713,1
DB08952,DB00886,1
DB09089,DB09277,1
DB11901,DB11770,1
DB04574,DB15718,1
DB12250,DB06050,1
DB08810,DB09217,1
DB11770,DB11891,1
DB01309,DB01405,1
DB11315,DB01450,1
DB08797,DB00564,1
DB00907,DB11502,1
DB00278,DB03585,1
DB01239,DB01325,1
DB06791,DB00489,1
DB08911,DB06823,1
DB11130,DB11943,1
DB09234,DB00489,1
DB00490,DB09186,1
DB01014,DB00502,1
DB06192,DB12807,1
DB00710,DB11390,1
DB00542,DB13801,1
DB12110,DB00721,1
DB00285,DB04938,1
DB13124,DB01204,1
DB02365,DB13738,1
DB09532,DB01336,1
DB00502,DB11638,1
DB14947,DB16393,1
DB13036,DB01283,1
DB00444,DB12163,1
DB09105,DB06342,1
DB09081,DB00237,1
DB00753,DB14509,1
DB01579,DB09202,1
DB04930,DB13954,1
DB06011,DB01124,1
DB14513,DB04825,1
DB08901,DB11988,1
DB01176,DB00281,1
DB08872,DB00680,1
DB03938,DB06458,1
DB00218,DB00581,1
DB13929,DB13286,1
DB00987,DB00280,1
DB12146,DB06774,1
DB00665,DB00861,1
DB09247,DB04884,1
DB13524,DB06271,1
DB00953,DB01501,1
DB01067,DB01133,1
DB06077,DB15130,1
DB09273,DB08985,1
DB01065,DB00018,1
DB00091,DB13214,1
DB11738,DB13524,1
DB13257,DB01077,1
DB06203,DB00951,1
DB00387,DB00368,1
DB01142,DB05109,1
DB09252,DB12526,1
DB00684,DB00775,1
DB01624,DB00810,1
DB13735,DB08952,1
DB09072,DB09061,1
DB00887,DB09015,1
DB00880,DB01090,1
DB13527,DB13514,1
DB05472,DB13068,1
DB01136,DB09104,1
DB11984,DB00783,1
DB01535,DB11859,1
DB08840,DB09213,1
DB13592,DB00938,1
DB09301,DB00782,1
DB11785,DB10713,1
DB00591,DB00915,1
DB15959,DB00828,1
DB13266,DB06294,1
DB01873,DB00696,1
DB00854,DB00819,1
DB09166,DB01591,1
DB00619,DB12877,1
DB09111,DB08976,1
DB02638,DB01182,1
DB01142,DB08997,1
DB15076,DB16393,1
DB14864,DB12734,1
DB12483,DB12301,1
DB12391,DB00402,1
DB00266,DB05542,1
DB01119,DB00350,1
DB08496,DB00751,1
DB00387,DB13876,1
DB01009,DB00450,1
DB00352,DB00860,1
DB09236,DB01114,1
DB13252,DB06701,1
DB11400,DB13454,1
DB11869,DB06589,1
DB13359,DB01135,1
DB00661,DB09132,1
DB06712,DB00678,1
DB09071,DB00603,1
DB09084,DB05562,1
DB00405,DB01168,1
DB15135,DB12331,1
DB00486,DB12092,1
DB13778,DB01043,1
DB01612,DB09230,1
DB11718,DB00527,1
DB06706,DB00706,1
DB00653,DB00784,1
DB06763,DB13398,1
DB09001,DB13070,1
DB09456,DB13405,1
DB13312,DB10716,1
DB14707,DB15627,1
DB00333,DB01080,1
DB09282,DB06268,1
DB13407,DB09407,1
DB11400,DB11529,1
DB12265,DB01182,1
DB09129,DB14527,1
DB00281,DB05232,1
DB00812,DB01150,1
DB00492,DB09259,1
DB13406,DB13485,1
DB08970,DB01184,1
DB09156,DB00863,1
DB00407,DB08952,1
DB01087,DB00872,1
DB01445,DB13323,1
DB01576,DB13666,1
DB00897,DB00558,1
DB13629,DB00278,1
DB06824,DB01233,1
DB04832,DB03515,1
DB01167,DB12471,1
DB03450,DB00377,1
DB13199,DB00928,1
DB09488,DB00492,1
DB09241,DB08984,1
DB00565,DB00747,1
DB01029,DB00867,1
DB12530,DB15349,1
DB09488,DB01424,1
DB00985,DB09251,1
DB00652,DB01202,1
DB00751,DB08871,1
DB15122,DB01583,1
DB00933,DB04695,1
DB11686,DB12693,1
DB13354,DB14719,1
DB09232,DB13691,1
DB12526,DB13384,1
DB01016,DB00533,1
DB11273,DB13167,1
DB01035,DB06480,1
DB08871,DB12163,1
DB14762,DB11914,1
DB15328,DB00864,1
DB02925,DB13312,1
DB01100,DB00227,1
DB01171,DB09186,1
DB01252,DB04743,1
DB12500,DB00715,1
DB06712,DB01378,1
DB11581,DB01645,1
DB01131,DB11148,1
DB01440,DB01577,1
DB01142,DB06168,1
DB13874,DB01327,1
DB15628,DB14996,1
DB15428,DB11856,1
DB01234,DB00481,1
DB15360,DB00956,1
DB13844,DB00402,1
DB13396,DB01018,1
DB01435,DB09048,1
DB06739,DB12457,1
DB11468,DB13683,1
DB04832,DB00808,1
DB11757,DB06712,1
DB01074,DB09236,1
DB11859,DB13812,1
DB00544,DB08881,1
DB00603,DB00013,1
DB11699,DB06701,1
DB06217,DB00640,1
DB14126,DB08909,1
DB01405,DB06176,1
DB11613,DB11644,1
DB16694,DB12991,1
DB15718,DB06342,1
DB09154,DB11674,1
DB00813,DB01095,1
DB09369,DB00990,1
DB09309,DB00806,1
DB13919,DB01484,1
DB12893,DB00089,1
DB01105,DB00681,1
DB08951,DB01333,1
DB01066,DB09075,1
DB06342,DB09143,1
DB13354,DB06458,1
DB01244,DB00297,1
DB00262,DB01601,1
DB01182,DB06709,1
DB10989,DB05459,1
DB13413,DB13108,1
DB01534,DB00898,1
DB06160,DB09063,1
DB13627,DB14488,1
DB00590,DB00322,1
DB08841,DB13500,1
DB12625,DB13803,1
DB14975,DB09185,1
DB13691,DB13644,1
DB00384,DB13919,1
DB01645,DB06292,1
DB01645,DB11672,1
DB01173,DB05239,1
DB01006,DB01281,1
DB14726,DB11429,1
DB09317,DB08865,1
DB09343,DB01118,1
DB00136,DB00443,1
DB04920,DB08894,1
DB00952,DB01608,1
DB09260,DB12771,1
DB16393,DB04956,1
DB00517,DB08986,1
DB04844,DB00608,1
DB00813,DB13657,1
DB14509,DB01328,1
DB11712,DB08995,1
DB11943,DB01656,1
DB04665,DB11471,1
DB11609,DB08907,1
DB09238,DB04743,1
DB01255,DB01177,1
DB09061,DB01622,1
DB12537,DB09247,1
DB00296,DB00777,1
DB14011,DB13293,1
DB11466,DB13952,1
DB00745,DB00857,1
DB09023,DB01467,1
DB00837,DB01224,1
DB05374,DB00081,1
DB11963,DB00668,1
DB14962,DB14597,1
DB13772,DB12531,1
DB15940,DB13535,1
DB09477,DB11564,1
DB00212,DB00629,1
DB00656,DB06413,1
DB00764,DB00291,1
DB01132,DB13772,1
DB06445,DB14059,1
DB08971,DB01363,1
DB11718,DB00252,1
DB06267,DB00421,1
DB11443,DB00875,1
DB04552,DB06802,1
DB01396,DB01029,1
DB00617,DB13952,1
DB00761,DB00962,1
DB05016,DB00718,1
DB12399,DB08906,1
DB13232,DB01189,1
DB13803,DB13703,1
DB05039,DB00007,1
DB06712,DB09073,1
DB06186,DB13499,1
DB09054,DB00215,1
DB13993,DB09023,1
DB04743,DB00998,1
DB13520,DB00533,1
DB14509,DB13136,1
DB12921,DB09456,1
DB01200,DB00924,1
DB00152,DB01151,1
DB14649,DB00619,1
DB00014,DB00017,1
DB00377,DB06196,1
DB00268,DB01340,1
DB00290,DB01092,1
DB13127,DB08879,1
DB08867,DB00186,1
DB01236,DB08904,1
DB06011,DB00568,1
DB00957,DB01159,1
DB15959,DB12492,1
DB13541,DB00942,1
DB00059,DB01033,1
DB06579,DB09223,1
DB06732,DB00629,1
DB12278,DB09136,1
DB14740,DB01013,1
DB09251,DB04925,1
DB01015,DB11338,1
DB00199,DB11942,1
DB09223,DB00918,1
DB00598,DB00393,1
DB01068,DB04946,1
DB13185,DB00316,1
DB00877,DB09054,1
DB13520,DB04833,1
DB04856,DB01254,1
DB01253,DB13432,1
DB08910,DB08887,1
DB14619,DB00860,1
DB00289,DB05039,1
DB12766,DB00763,1
DB12912,DB00116,1
DB05316,DB01007,1
DB09077,DB13631,1
DB01551,DB01323,1
DB12100,DB11273,1
DB12089,DB00402,1
DB14184,DB13259,1
DB01026,DB06738,1
DB13478,DB00961,1
DB09338,DB11135,1
DB00962,DB06144,1
DB12235,DB12629,1
DB06192,DB12844,1
DB13733,DB01221,1
DB11834,DB05555,1
DB06600,DB05488,1
DB01142,DB00852,1
DB00584,DB00813,1
DB06119,DB00184,1
DB11827,DB00555,1
DB11984,DB00367,1
DB02806,DB01042,1
DB00523,DB13956,1
DB04946,DB01590,1
DB12054,DB01151,1
DB00350,DB00221,1
DB11950,DB13411,1
DB13662,DB08815,1
DB01204,DB06119,1
DB01033,DB00008,1
DB00359,DB00279,1
DB11686,DB06282,1
DB12681,DB00281,1
DB13213,DB05115,1
DB13792,DB01203,1
DB13784,DB00608,1
DB04938,DB00196,1
DB01295,DB01342,1
DB07715,DB13707,1
DB12327,DB12958,1
DB09477,DB13385,1
DB00477,DB01348,1
DB00796,DB03585,1
DB00340,DB13370,1
DB00356,DB11889,1
DB00998,DB11567,1
DB00065,DB15432,1
DB13488,DB00434,1
DB00292,DB00427,1
DB09215,DB01274,1
DB06203,DB00642,1
DB11587,DB01399,1
DB01075,DB11586,1
DB11992,DB00960,1
DB00730,DB00402,1
DB01330,DB13524,1
DB04951,DB14029,1
DB01435,DB09154,1
DB00790,DB10966,1
DB08382,DB00304,1
DB00294,DB07767,1
DB01250,DB12615,1
DB09418,DB01550,1
DB00184,DB05386,1
DB09246,DB00797,1
DB14035,DB01359,1
DB04896,DB00041,1
DB06011,DB00393,1
DB00743,DB06480,1
DB09236,DB00706,1
DB08813,DB04348,1
DB09185,DB01148,1
DB13037,DB15941,1
DB09449,DB12930,1
DB00086,DB06695,1
DB01008,DB09122,1
DB00380,DB00660,1
DB12095,DB00533,1
DB09139,DB15825,1
DB00402,DB04905,1
DB00628,DB00995,1
DB00212,DB00901,1
DB06273,DB14737,1
DB12917,DB12820,1
DB13508,DB00905,1
DB00690,DB00812,1
DB00327,DB00297,1
DB09081,DB05018,1
DB00989,DB00416,1
DB12319,DB01586,1
DB09017,DB00771,1
DB12844,DB05656,1
DB06654,DB09296,1
DB01131,DB00972,1
DB00571,DB14530,1
DB01239,DB00697,1
DB00034,DB12406,1
DB01017,DB00783,1
DB00741,DB00176,1
DB01050,DB00633,1
DB06607,DB05892,1
DB09288,DB00461,1
DB06774,DB01060,1
DB14231,DB09214,1
DB01063,DB13256,1
DB00529,DB09139,1
DB13711,DB01255,1
DB06228,DB01247,1
DB08995,DB01198,1
DB12584,DB14040,1
DB13812,DB00187,1
DB06654,DB13378,1
DB06825,DB00358,1
DB01306,DB01342,1
DB01069,DB00379,1
DB13524,DB02224,1
DB04834,DB11512,1
DB00279,DB06807,1
DB00499,DB08984,1
DB00908,DB07615,1
DB00945,DB12927,1
DB00584,DB00461,1
DB13437,DB00985,1
DB00344,DB01277,1
DB01267,DB09245,1
DB01112,DB01050,1
DB13384,DB00046,1
DB06730,DB00415,1
DB00994,DB00115,1
DB10349,DB12212,1
DB01399,DB13429,1
DB00270,DB09253,1
DB14652,DB00451,1
DB00914,DB02901,1
DB12947,DB00022,1
DB00392,DB09351,1
DB00330,DB00744,1
DB00098,DB11569,1
DB00228,DB09226,1
DB09054,DB01053,1
DB14126,DB12825,1
DB04222,DB06774,1
DB00908,DB09085,1
DB09001,DB06446,1
DB13160,DB00831,1
DB05482,DB04572,1
DB00541,DB14068,1
DB11738,DB01089,1
DB12958,DB00680,1
DB06512,DB00571,1
DB14506,DB03585,1
DB01065,DB00349,1
DB00377,DB01137,1
DB04729,DB00193,1
DB00365,DB00564,1
DB00463,DB01173,1
DB00723,DB13369,1
DB09472,DB00390,1
DB00396,DB06543,1
DB13633,DB13399,1
DB13718,DB00909,1
DB00706,DB06736,1
DB00359,DB09075,1
DB09280,DB00635,1
DB01050,DB00977,1
DB01081,DB13402,1
DB00034,DB14620,1
DB01065,DB09198,1
DB00271,DB14528,1
DB12815,DB15001,1
DB00532,DB02901,1
DB00980,DB11552,1
DB13197,DB11598,1
DB00635,DB00839,1
DB00565,DB05885,1
DB04356,DB01242,1
DB01208,DB14695,1
DB13782,DB02224,1
DB09008,DB06782,1
DB01214,DB13919,1
DB00682,DB02546,1
DB04743,DB11543,1
DB01289,DB13169,1
DB12395,DB00565,1
DB01261,DB13967,1
DB00498,DB04836,1
DB00598,DB00368,1
DB09076,DB00475,1
DB06772,DB10315,1
DB00653,DB01278,1
DB01244,DB06212,1
DB11556,DB00996,1
DB00177,DB08942,1
DB00434,DB01588,1
DB01121,DB00468,1
DB09101,DB00482,1
DB03313,DB09117,1
DB06282,DB01563,1
DB01009,DB00254,1
DB01043,DB01021,1
DB11884,DB11731,1
DB12797,DB16077,1
DB12016,DB01259,1
DB06650,DB15441,1
DB00651,DB05246,1
DB01594,DB13817,1
DB00532,DB01409,1
DB00936,DB00649,1
DB09224,DB09324,1
DB00499,DB09225,1
DB00662,DB15203,1
DB00580,DB00727,1
DB01583,DB01142,1
DB00243,DB05039,1
DB06479,DB06168,1
DB00758,DB01303,1
DB13542,DB11376,1
DB01059,DB00675,1
DB08807,DB00500,1
DB12092,DB13604,1
DB01225,DB04682,1
DB04070,DB09074,1
DB13595,DB11455,1
DB00307,DB15274,1
DB13407,DB00871,1
DB01093,DB00477,1
DB00315,DB00880,1
DB00189,DB01173,1
DB00905,DB13286,1
DB13384,DB11124,1
DB12105,DB09128,1
DB09077,DB01154,1
DB00633,DB04844,1
DB14125,DB00723,1
DB14672,DB00540,1
DB01203,DB13652,1
DB00763,DB01190,1
DB00215,DB06448,1
DB00936,DB00571,1
DB08836,DB10714,1
DB00727,DB14938,1
DB06767,DB01221,1
DB01104,DB00366,1
DB00842,DB13396,1
DB09418,DB00780,1
DB01036,DB00775,1
DB00402,DB01248,1
DB00173,DB00451,1
DB04905,DB08870,1
DB13208,DB06730,1
DB00877,DB12364,1
DB14208,DB06763,1
DB09241,DB00229,1
DB13213,DB01136,1
DB09123,DB09091,1
DB01013,DB06626,1
DB00703,DB14232,1
DB09254,DB04855,1
DB15786,DB12399,1
DB09289,DB01336,1
DB05793,DB12235,1
DB13772,DB00347,1
DB01177,DB06813,1
DB08904,DB00355,1
DB00498,DB01418,1
DB09274,DB01002,1
DB09167,DB09413,1
DB00405,DB00961,1
DB09241,DB00477,1
DB09256,DB09327,1
DB00696,DB00571,1
DB00613,DB09231,1
DB01111,DB08911,1
DB09090,DB06731,1
DB00280,DB00314,1
DB04216,DB00998,1
DB16170,DB04958,1
DB01324,DB13158,1
DB01418,DB07348,1
DB01047,DB01268,1
DB14646,DB00490,1
DB12518,DB14715,1
DB14055,DB00266,1
DB13703,DB11455,1
DB01012,DB00313,1
DB13385,DB14669,1
DB12846,DB00937,1
DB06603,DB01268,1
DB05942,DB06772,1
DB06706,DB06403,1
DB11637,DB11404,1
DB11757,DB13823,1
DB06824,DB00372,1
DB00530,DB01115,1
DB00585,DB00847,1
DB00201,DB00857,1
DB05239,DB00408,1
DB01280,DB00694,1
DB01114,DB00281,1
DB00321,DB13850,1
DB01086,DB08868,1
DB11834,DB00428,1
DB00958,DB14385,1
DB12725,DB00633,1
DB13345,DB11642,1
DB09080,DB00933,1
DB09034,DB00998,1
DB01563,DB00392,1
DB04953,DB00818,1
DB00795,DB12100,1
DB13014,DB13351,1
DB00590,DB00960,1
DB00227,DB00351,1
DB01623,DB00308,1
DB04821,DB02852,1
DB00742,DB06370,1
DB13396,DB00367,1
DB08883,DB14652,1
DB15135,DB12560,1
DB06230,DB01015,1
DB09201,DB04017,1
DB00955,DB09256,1
DB00530,DB09289,1
DB00933,DB13322,1
DB14546,DB11059,1
DB00726,DB12883,1
DB04918,DB13821,1
DB01023,DB14975,1
DB04878,DB14644,1
DB01162,DB06237,1
DB09201,DB04574,1
DB08875,DB08901,1
DB06406,DB00447,1
DB01280,DB00515,1
DB13454,DB01175,1
DB00814,DB00805,1
DB15822,DB01221,1
DB06144,DB00599,1
DB01366,DB00804,1
DB00586,DB12245,1
DB04599,DB00342,1
DB12752,DB00418,1
DB06282,DB14500,1
DB12612,DB05440,1
DB01186,DB13541,1
DB01615,DB16021,1
DB11447,DB13437,1
DB13371,DB04581,1
DB09414,DB00979,1
DB07767,DB09050,1
DB00865,DB06372,1
DB00691,DB00608,1
DB06282,DB00714,1
DB01060,DB01093,1
DB14185,DB08960,1
DB00986,DB00944,1
DB15444,DB00912,1
DB01087,DB13240,1
DB13544,DB13961,1
DB00335,DB01216,1
DB11312,DB13999,1
DB11640,DB00817,1
DB13377,DB13370,1
DB13233,DB00209,1
DB01624,DB08996,1
DB15253,DB15101,1
DB13953,DB06713,1
DB00891,DB01174,1
DB01135,DB14507,1
DB09242,DB13917,1
DB00395,DB00486,1
DB13256,DB12930,1
DB13940,DB08941,1
DB01416,DB01111,1
DB00761,DB00608,1
DB00267,DB01050,1
DB11130,DB00412,1
DB01541,DB08816,1
DB00215,DB13396,1
DB00850,DB08996,1
DB08972,DB13486,1
DB08890,DB09484,1
DB01331,DB00176,1
DB13432,DB00836,1
DB00122,DB12265,1
DB06821,DB00946,1
DB01016,DB01418,1
DB01340,DB00656,1
DB00753,DB09231,1
DB00246,DB06579,1
DB00081,DB08794,1
DB09236,DB00908,1
DB04951,DB00022,1
DB04581,DB00589,1
DB01591,DB09184,1
DB14938,DB04840,1
DB10365,DB01182,1
DB00669,DB00270,1
DB05797,DB09036,1
DB11919,DB00837,1
DB08903,DB13451,1
DB00344,DB05687,1
DB11657,DB15334,1
DB06727,DB00470,1
DB01020,DB00681,1
DB12661,DB13378,1
DB01037,DB01102,1
DB11984,DB11311,1
DB00413,DB12308,1
DB13874,DB01323,1
DB01201,DB08865,1
DB00009,DB11783,1
DB01336,DB00564,1
DB01620,DB01118,1
DB09066,DB00349,1
DB01131,DB15093,1
DB08839,DB13522,1
DB13841,DB00980,1
DB08940,DB00759,1
DB00541,DB13420,1
DB13430,DB13312,1
DB01045,DB00887,1
DB09038,DB13248,1
DB09241,DB11511,1
DB13486,DB09227,1
DB00881,DB12445,1
DB06446,DB11126,1
DB13663,DB00080,1
DB09060,DB09008,1
DB04348,DB13954,1
DB00328,DB08889,1
DB04905,DB09254,1
DB13451,DB08815,1
DB00806,DB08985,1
DB15444,DB14960,1
DB09344,DB09148,1
DB00712,DB00851,1
DB13860,DB04846,1
DB00808,DB00198,1
DB01111,DB01082,1
DB00922,DB01240,1
DB00377,DB09338,1
DB00286,DB08828,1
DB08910,DB00369,1
DB06713,DB00603,1
DB00942,DB13678,1
DB12110,DB13454,1
DB00994,DB09219,1
DB01195,DB01251,1
DB09299,DB01395,1
DB00105,DB06216,1
DB04884,DB01297,1
DB01041,DB01192,1
DB00928,DB01013,1
DB06715,DB06779,1
DB09290,DB00371,1
DB13314,DB00783,1
DB00182,DB14207,1
DB05482,DB00625,1
DB00579,DB13448,1
DB00908,DB00620,1
DB01136,DB12926,1
DB01047,DB06789,1
DB09205,DB09236,1
DB00773,DB01100,1
DB00843,DB12332,1
DB01309,DB04896,1
DB12927,DB00708,1
DB14580,DB00081,1
DB08816,DB01268,1
DB08997,DB13520,1
DB11608,DB00255,1
DB05687,DB00575,1
DB00407,DB06715,1
DB00784,DB01454,1
DB02234,DB00599,1
DB00977,DB11715,1
DB11943,DB00775,1
DB06810,DB00012,1
DB13338,DB00502,1
DB13178,DB01330,1
DB00565,DB12537,1
DB13526,DB06212,1
DB00196,DB01307,1
DB12110,DB00940,1
DB13759,DB01534,1
DB00687,DB12399,1
DB06287,DB11383,1
DB01029,DB00599,1
DB00158,DB01345,1
DB00231,DB09081,1
DB01559,DB13738,1
DB09011,DB13256,1
DB00472,DB14132,1
DB01359,DB01276,1
DB13378,DB00767,1
DB11783,DB13612,1
DB13178,DB06800,1
DB06527,DB00182,1
DB00625,DB05687,1
DB12820,DB00081,1
DB01397,DB13211,1
DB00863,DB00864,1
DB00264,DB13590,1
DB14540,DB01256,1
DB01028,DB09363,1
DB12474,DB14921,1
DB01043,DB00800,1
DB00047,DB00082,1
DB00899,DB13852,1
DB01015,DB00441,1
DB13225,DB00195,1
DB15360,DB13331,1
DB00709,DB01112,1
DB04821,DB00490,1
DB00217,DB04846,1
DB00351,DB08382,1
DB00398,DB06228,1
DB01121,DB11686,1
DB00988,DB13351,1
DB00805,DB11481,1
DB15719,DB01254,1
DB00199,DB13602,1
DB00322,DB12107,1
DB13749,DB14068,1
DB01067,DB00290,1
DB14659,DB11363,1
DB13944,DB15133,1
DB14762,DB01268,1
DB06292,DB00465,1
DB03866,DB09218,1
DB06294,DB01140,1
DB00588,DB06288,1
DB05077,DB09071,1
DB01685,DB11952,1
DB00230,DB08960,1
DB00206,DB00559,1
DB05687,DB00230,1
DB04898,DB11201,1
DB01373,DB00381,1
DB04729,DB00565,1
DB09078,DB05889,1
DB00755,DB11757,1
DB12331,DB14040,1
DB13429,DB00524,1
DB01624,DB04908,1
DB05541,DB12604,1
DB16755,DB00074,1
DB09214,DB00672,1
DB15090,DB05578,1
DB13234,DB01267,1
DB13199,DB01150,1
DB09286,DB00941,1
DB09289,DB08836,1
DB13676,DB01221,1
DB00865,DB08841,1
DB13307,DB06419,1
DB11830,DB06691,1
DB01161,DB11458,1
DB09210,DB13956,1
DB00554,DB11520,1
DB06318,DB11657,1
DB11672,DB00563,1
DB00230,DB00716,1
DB09256,DB00065,1
DB11095,DB00469,1
DB14219,DB10062,1
DB09214,DB09081,1
DB06470,DB09029,1
DB00001,DB09124,1
DB00193,DB01222,1
DB11502,DB08901,1
DB09085,DB11967,1
DB01544,DB13256,1
DB01162,DB11541,1
DB00500,DB00827,1
DB13691,DB13264,1
DB01338,DB00593,1
DB04868,DB00394,1
DB00280,DB00594,1
DB00262,DB01217,1
DB06334,DB08980,1
DB01099,DB01022,1
DB09243,DB00270,1
DB00794,DB00581,1
DB06211,DB11328,1
DB12296,DB00078,1
DB01331,DB14126,1
DB09071,DB01531,1
DB00608,DB13185,1
DB06731,DB01511,1
DB00567,DB00456,1
DB14811,DB11714,1
DB09082,DB00187,1
DB14921,DB12278,1
DB00091,DB00533,1
DB00187,DB09113,1
DB09247,DB13784,1
DB14004,DB00098,1
DB00679,DB00670,1
DB13544,DB00221,1
DB09148,DB13232,1
DB00373,DB12526,1
DB11397,DB14631,1
DB01450,DB00753,1
DB08619,DB01320,1
DB08496,DB00819,1
DB09068,DB09344,1
DB15119,DB12404,1
DB08801,DB11609,1
DB13649,DB01175,1
DB06216,DB01074,1
DB13217,DB01366,1
DB01424,DB11529,1
DB05542,DB13414,1
DB00413,DB00651,1
DB09077,DB14967,1
DB09239,DB14010,1
DB04743,DB09418,1
DB06727,DB00193,1
DB06512,DB13025,1
DB01247,DB05271,1
DB00660,DB01255,1
DB13598,DB05541,1
DB00390,DB09205,1
DB00939,DB08824,1
DB00716,DB01148,1
DB13125,DB12799,1
DB13778,DB01418,1
DB00783,DB04839,1
DB15253,DB08935,1
DB08816,DB00278,1
DB00476,DB00849,1
DB01406,DB13843,1
DB09049,DB00504,1
DB01452,DB00517,1
DB11348,DB13240,1
DB00105,DB01410,1
DB00457,DB01364,1
DB06016,DB00230,1
DB01013,DB00904,1
DB00642,DB09036,1
DB01459,DB01209,1
DB00319,DB01156,1
DB14540,DB11574,1
DB01166,DB13875,1
DB01174,DB14071,1
DB12086,DB00829,1
DB01529,DB01412,1
DB12530,DB14409,1
DB12551,DB11871,1
DB09223,DB08892,1
DB04948,DB00557,1
DB00662,DB11477,1
DB09241,DB13779,1
DB12471,DB01601,1
DB01563,DB06209,1
DB00610,DB00264,1
DB13952,DB15118,1
DB00585,DB00635,1
DB05928,DB00199,1
DB00604,DB00757,1
DB08896,DB06318,1
DB08905,DB13314,1
DB09091,DB01415,1
DB00622,DB00358,1
DB08826,DB01139,1
DB11963,DB15673,1
DB06594,DB01303,1
DB13775,DB09235,1
DB00011,DB13510,1
DB13092,DB00961,1
DB00810,DB04824,1
DB04881,DB15133,1
DB00988,DB00820,1
DB00932,DB00917,1
DB00627,DB00704,1
DB00898,DB00712,1
DB01169,DB06370,1
DB04884,DB12771,1
DB00310,DB09357,1
DB08811,DB01452,1
DB01224,DB13266,1
DB01472,DB01401,1
DB09082,DB09254,1
DB12110,DB00941,1
DB00997,DB04854,1
DB09268,DB12107,1
DB01601,DB09073,1
DB15626,DB04964,1
DB12401,DB11371,1
DB00263,DB06160,1
DB09048,DB15569,1
DB11796,DB05889,1
DB00193,DB09225,1
DB00331,DB11989,1
DB00482,DB09295,1
DB00340,DB09484,1
DB01233,DB06480,1
DB00967,DB01496,1
DB11365,DB08861,1
DB00042,DB01104,1
DB00925,DB00335,1
DB06264,DB00292,1
DB13762,DB01174,1
DB00563,DB09074,1
DB00532,DB06772,1
DB12102,DB12820,1
DB13036,DB05254,1
DB01222,DB00716,1
DB01174,DB00800,1
DB03619,DB13981,1
DB09235,DB13775,1
DB06605,DB14840,1
DB13221,DB01452,1
DB09273,DB06674,1
DB00836,DB09224,1
DB00546,DB00474,1
DB12161,DB04956,1
DB11976,DB00445,1
DB01176,DB09213,1
DB12845,DB15090,1
DB11041,DB00293,1
DB06527,DB13219,1
DB13520,DB09207,1
DB13987,DB01327,1
DB02234,DB13745,1
DB04017,DB13380,1
DB08877,DB07637,1
DB01066,DB01001,1
DB11567,DB03783,1
DB14754,DB00519,1
DB01233,DB08960,1
DB06186,DB15090,1
DB04953,DB08824,1
DB09235,DB13406,1
DB06705,DB09125,1
DB11642,DB00990,1
DB00281,DB05115,1
DB13500,DB08864,1
DB00961,DB00344,1
DB13770,DB00804,1
DB09477,DB04841,1
DB01024,DB00244,1
DB00620,DB10990,1
DB14210,DB01309,1
DB01628,DB00843,1
DB00524,DB11323,1
DB09103,DB00864,1
DB13769,DB13636,1
DB00712,DB00524,1
DB00633,DB00573,1
DB09371,DB13956,1
DB09260,DB13148,1
DB01240,DB13989,1
DB01306,DB00933,1
DB00347,DB01004,1
DB01171,DB12518,1
DB08496,DB11901,1
DB08897,DB00289,1
DB01204,DB09183,1
DB00331,DB01022,1
DB00391,DB14512,1
DB09212,DB12749,1
DB01414,DB13139,1
DB13232,DB01197,1
DB09252,DB01580,1
DB13744,DB08972,1
DB04819,DB04818,1
DB13944,DB00758,1
DB15857,DB06287,1
DB04964,DB00113,1
DB13878,DB04953,1
DB06809,DB00871,1
DB14996,DB13923,1
